datetime,datetime,HR_12CH4,co2,lat,long,fDOM QSU,ODO % sat,ODO mg/L,Temp °C,Cond µS/cm,pH
2014-11-02 01:45:51,2014-11-02 01:45:51,12.51058032,1902.45,-0.05979239,-51.1502699,44.31,90.6,6.85,30.03,54,7.0
2014-11-02 01:45:53,2014-11-02 01:45:53,12.51058032,1901.66,-0.059835054000000006,-51.1503538,44.53,90.5,6.84,30.03,54,7.0
2014-11-02 01:45:53,2014-11-02 01:45:53,12.51058032,1901.66,-0.059835054000000006,-51.1503538,44.53,90.5,6.84,30.03,54,7.0
2014-11-02 01:45:54,2014-11-02 01:45:54,12.54258292,1902.34,-0.059856763,-51.15039605,44.63,90.5,6.84,30.03,54,7.0
2014-11-02 01:45:56,2014-11-02 01:45:56,12.54258292,1904.23,-0.059900014,-51.15047978,44.87,90.4,6.83,30.029,54,7.0
2014-11-02 01:45:56,2014-11-02 01:45:56,12.54258292,1904.23,-0.059900014,-51.15047978,44.87,90.4,6.83,30.029,54,7.0
2014-11-02 01:46:13,2014-11-02 01:46:13,12.58989059,1907.7,-0.060274852000000004,-51.1511816,45.74,90.0,6.8,30.028000000000002,54,6.99
2014-11-02 01:46:15,2014-11-02 01:46:15,12.58989059,1909.54,-0.060317349000000006,-51.15126383,45.72,90.0,6.8,30.028000000000002,54,6.99
2014-11-02 01:46:15,2014-11-02 01:46:15,12.58989059,1909.54,-0.060317349000000006,-51.15126383,45.72,90.0,6.8,30.028000000000002,54,6.99
2014-11-02 01:46:17,2014-11-02 01:46:17,12.58009961,1912.89,-0.060361017999999995,-51.15134563,45.72,90.0,6.8,30.028000000000002,54,6.99
2014-11-02 01:46:18,2014-11-02 01:46:18,12.58009961,1912.69,-0.060383314,-51.1513867,45.7,90.1,6.8,30.028000000000002,54,6.99
2014-11-02 01:46:24,2014-11-02 01:46:24,12.58618594,1916.56,-0.060518179000000005,-51.15163229,45.55,90.4,6.83,30.026999999999997,54,6.99
2014-11-02 01:46:28,2014-11-02 01:46:28,12.59545954,1916.0,-0.060604764000000005,-51.15179365,45.4,90.6,6.84,30.026999999999997,54,6.99
2014-11-02 01:46:30,2014-11-02 01:46:30,12.59545954,1914.94,-0.060650947999999996,-51.15187495,45.32,90.6,6.84,30.026,54,6.99
2014-11-02 01:46:30,2014-11-02 01:46:30,12.59545954,1914.94,-0.060650947999999996,-51.15187495,45.32,90.6,6.84,30.026,54,6.99
2014-11-02 01:46:33,2014-11-02 01:46:33,12.58092498,1918.21,-0.060719931,-51.15199691,45.24,90.5,6.84,30.026,54,6.99
2014-11-02 01:46:33,2014-11-02 01:46:33,12.58092498,1918.21,-0.060719931,-51.15199691,45.24,90.5,6.84,30.026,54,6.99
2014-11-02 01:46:34,2014-11-02 01:46:34,12.58092498,1919.41,-0.060742814000000006,-51.15203731,45.22,90.5,6.84,30.026,54,6.99
2014-11-02 01:46:37,2014-11-02 01:46:37,12.60321117,1920.8,-0.060808947,-51.15215926,45.15,90.4,6.83,30.025,54,6.99
2014-11-02 01:46:37,2014-11-02 01:46:37,12.60321117,1920.8,-0.060808947,-51.15215926,45.15,90.4,6.83,30.025,54,6.99
2014-11-02 01:46:41,2014-11-02 01:46:41,12.61125044,1920.5,-0.060896957,-51.15232263,45.11,90.2,6.82,30.024,54,6.99
2014-11-02 01:46:41,2014-11-02 01:46:41,12.61125044,1920.5,-0.060896957,-51.15232263,45.11,90.2,6.82,30.024,54,6.99
2014-11-02 01:46:48,2014-11-02 01:46:48,12.58206685,1919.58,-0.061049255999999996,-51.1526139,45.0,90.2,6.82,30.023000000000003,54,6.99
2014-11-02 01:46:48,2014-11-02 01:46:48,12.58206685,1919.58,-0.061049255999999996,-51.1526139,45.0,90.2,6.82,30.023000000000003,54,6.99
2014-11-02 01:46:49,2014-11-02 01:46:49,12.58206685,1921.75,-0.061071300999999995,-51.15265422,45.0,90.2,6.82,30.022,54,6.99
2014-11-02 01:47:01,2014-11-02 01:47:01,12.62145135,1922.36,-0.06134958,-51.15314364,44.9,90.5,6.84,30.019000000000002,54,6.99
2014-11-02 01:47:05,2014-11-02 01:47:05,12.62802703,1923.26,-0.061440105,-51.15331152,44.79,90.4,6.83,30.019000000000002,54,6.99
2014-11-02 01:47:11,2014-11-02 01:47:11,12.65119276,1927.49,-0.061572370999999994,-51.15356449,44.58,90.2,6.82,30.018,54,6.99
2014-11-02 01:47:11,2014-11-02 01:47:11,12.65119276,1927.49,-0.061572370999999994,-51.15356449,44.58,90.2,6.82,30.018,54,6.99
2014-11-02 01:47:14,2014-11-02 01:47:14,12.66102285,1929.02,-0.061635906,-51.15369206,44.49,90.1,6.81,30.019000000000002,54,6.99
2014-11-02 01:47:14,2014-11-02 01:47:14,12.66102285,1929.02,-0.061635906,-51.15369206,44.49,90.1,6.81,30.019000000000002,54,6.99
2014-11-02 01:47:15,2014-11-02 01:47:15,12.66102285,1927.62,-0.061657866,-51.15373489,44.44,90.1,6.81,30.019000000000002,54,6.99
2014-11-02 01:47:17,2014-11-02 01:47:17,12.69198845,1927.68,-0.061701285,-51.15382039,44.37,90.0,6.8,30.019000000000002,54,6.99
2014-11-02 01:47:18,2014-11-02 01:47:18,12.69198845,1928.59,-0.061723664000000004,-51.15386222,44.31,90.0,6.8,30.019000000000002,54,6.99
2014-11-02 01:47:18,2014-11-02 01:47:18,12.69198845,1928.59,-0.061723664000000004,-51.15386222,44.31,90.0,6.8,30.019000000000002,54,6.99
2014-11-02 01:47:49,2014-11-02 01:47:49,12.74063467,1940.48,-0.062423217999999996,-51.15515077,45.29,89.9,6.79,30.018,54,6.99
2014-11-02 01:48:19,2014-11-02 01:48:19,12.59795005,1945.93,-0.063040378,-51.15644778,45.77,89.5,6.76,30.016,54,6.99
2014-11-02 01:48:49,2014-11-02 01:48:49,12.51392237,1953.83,-0.063586794,-51.15776257,45.76,89.2,6.74,30.018,54,6.99
2014-11-02 01:49:49,2014-11-02 01:49:49,12.50051496,1960.06,-0.064385924,-51.16050286,45.87,88.7,6.71,30.016,54,6.98
2014-11-02 01:50:19,2014-11-02 01:50:19,12.54230265,1958.55,-0.06465422900000001,-51.16190323,45.99,88.9,6.71,30.011999999999997,54,6.98
2014-11-02 01:50:19,2014-11-02 01:50:19,12.54230265,1958.55,-0.06465422900000001,-51.16190323,45.99,88.9,6.71,30.011999999999997,54,6.98
2014-11-02 01:50:49,2014-11-02 01:50:49,12.56270197,1958.61,-0.064753555,-51.16332614,45.77,89.4,6.76,30.013,54,6.98
2014-11-02 01:50:49,2014-11-02 01:50:49,12.56270197,1958.61,-0.064753555,-51.16332614,45.77,89.4,6.76,30.013,54,6.98
2014-11-02 01:51:02,2014-11-02 01:51:02,12.55335465,1954.63,-0.06481465900000001,-51.16393819,45.81,89.1,6.74,30.014,54,6.98
2014-11-02 01:51:32,2014-11-02 01:51:32,12.62150668,1960.36,-0.06480393,-51.16527661,45.88,88.8,6.71,30.016,54,6.98
2014-11-02 01:52:32,2014-11-02 01:52:32,12.54227746,1960.53,-0.06443277900000001,-51.168108600000004,45.71,89.1,6.73,30.014,54,6.98
2014-11-02 01:53:02,2014-11-02 01:53:02,12.55125068,1959.17,-0.064311242,-51.16932741,45.82,88.8,6.71,30.014,54,6.98
2014-11-02 01:53:32,2014-11-02 01:53:32,12.64654841,1956.72,-0.064324988,-51.17043902,45.86,88.7,6.7,30.011999999999997,54,6.98
2014-11-02 01:53:32,2014-11-02 01:53:32,12.64654841,1956.72,-0.064324988,-51.17043902,45.86,88.7,6.7,30.011999999999997,54,6.98
2014-11-02 01:54:02,2014-11-02 01:54:02,12.55144323,1954.82,-0.064405706,-51.17142172,46.1,89.1,6.73,30.009,54,6.98
2014-11-02 01:54:02,2014-11-02 01:54:02,12.55144323,1954.82,-0.064405706,-51.17142172,46.1,89.1,6.73,30.009,54,6.98
2014-11-02 01:54:32,2014-11-02 01:54:32,12.57337463,1957.05,-0.064608967,-51.17201281,46.2,89.0,6.73,30.009,54,6.98
2014-11-02 01:54:32,2014-11-02 01:54:32,12.57337463,1957.05,-0.064608967,-51.17201281,46.2,89.0,6.73,30.009,54,6.98
2014-11-02 01:56:02,2014-11-02 01:56:02,12.39324549,1951.55,-0.06521673900000001,-51.17264832,46.81,89.5,6.77,29.995,54,6.98
2014-11-02 01:56:32,2014-11-02 01:56:32,12.27600454,1951.83,-0.065358141,-51.17253232,46.77,90.0,6.81,29.998,54,6.98
2014-11-02 01:58:02,2014-11-02 01:58:02,12.10827703,1945.66,-0.06527801,-51.17256534,46.18,89.1,6.74,29.991,54,6.98
2014-11-02 01:58:32,2014-11-02 01:58:32,11.95904791,1947.47,-0.065267114,-51.17261379,45.73,89.3,6.75,29.994,54,6.98
2014-11-02 01:58:32,2014-11-02 01:58:32,11.95904791,1947.47,-0.065267114,-51.17261379,45.73,89.3,6.75,29.994,54,6.98
2014-11-02 01:59:02,2014-11-02 01:59:02,11.83256825,1946.21,-0.065379767,-51.17255319,45.58,88.9,6.72,29.994,54,6.99
2014-11-02 01:59:02,2014-11-02 01:59:02,11.83256825,1946.21,-0.065379767,-51.17255319,45.58,88.9,6.72,29.994,54,6.99
2014-11-02 01:59:32,2014-11-02 01:59:32,11.82937356,1945.38,-0.06536887,-51.17255629,45.55,89.2,6.74,29.993000000000002,54,6.98
2014-11-02 01:59:32,2014-11-02 01:59:32,11.82937356,1945.38,-0.06536887,-51.17255629,45.55,89.2,6.74,29.993000000000002,54,6.98
2014-11-02 02:00:02,2014-11-02 02:00:02,11.86177726,1945.27,-0.065188492,-51.1726956,45.12,89.4,6.76,29.991999999999997,54,6.98
2014-11-02 02:00:32,2014-11-02 02:00:32,11.81913826,1942.13,-0.065107439,-51.17266081,45.14,89.2,6.74,29.99,54,6.98
2014-11-02 02:01:32,2014-11-02 02:01:32,11.641227800000001,1940.96,-0.063768178,-51.17393503,45.23,89.4,6.76,29.987,54,6.98
2014-11-02 02:02:02,2014-11-02 02:02:02,11.65042274,1936.86,-0.06307885099999999,-51.17499794,44.91,89.1,6.74,29.986,54,6.98
2014-11-02 02:03:02,2014-11-02 02:03:02,11.48179153,1935.71,-0.061918627000000004,-51.17737412,44.11,89.6,6.77,29.991,54,6.99
2014-11-02 02:03:32,2014-11-02 02:03:32,11.36588741,1931.88,-0.061354525,-51.17857089,47.0,89.6,6.77,29.998,54,6.99
2014-11-02 02:04:02,2014-11-02 02:04:02,11.25210005,1925.79,-0.060851275999999996,-51.17982977,47.07,89.8,6.79,29.999000000000002,54,6.98
2014-11-02 02:04:02,2014-11-02 02:04:02,11.25210005,1925.79,-0.060851275999999996,-51.17982977,47.07,89.8,6.79,29.999000000000002,54,6.98
2014-11-02 02:04:32,2014-11-02 02:04:32,11.20777664,1922.41,-0.06039815,-51.18109678,47.11,90.0,6.8,29.999000000000002,54,6.99
2014-11-02 02:04:32,2014-11-02 02:04:32,11.20777664,1922.41,-0.06039815,-51.18109678,47.11,90.0,6.8,29.999000000000002,54,6.99
2014-11-02 02:05:02,2014-11-02 02:05:02,11.11230541,1922.58,-0.06000420099999999,-51.18236915,47.13,90.1,6.81,30.0,54,6.99
2014-11-02 02:05:02,2014-11-02 02:05:02,11.11230541,1922.58,-0.06000420099999999,-51.18236915,47.13,90.1,6.81,30.0,54,6.99
2014-11-02 02:05:32,2014-11-02 02:05:32,11.01327477,1918.63,-0.059716282,-51.18366625,46.01,91.4,6.91,30.0,54,6.99
2014-11-02 02:06:32,2014-11-02 02:06:32,10.82985025,1916.21,-0.059277574000000006,-51.18630169,45.94,91.3,6.9,30.005,54,6.99
2014-11-02 02:07:02,2014-11-02 02:07:02,10.72725965,1911.48,-0.059138015,-51.18763508,46.73,91.4,6.9,30.01,54,6.99
2014-11-02 02:08:32,2014-11-02 02:08:32,10.59274976,1901.03,-0.059273717999999996,-51.19177507,46.6,91.0,6.87,30.031,54,6.99
2014-11-02 02:09:02,2014-11-02 02:09:02,10.63114328,1901.35,-0.05941445,-51.19313185,46.21,90.6,6.85,30.033,54,6.99
2014-11-02 02:09:02,2014-11-02 02:09:02,10.63114328,1901.35,-0.05941445,-51.19313185,46.21,90.6,6.85,30.033,54,6.99
2014-11-02 02:09:32,2014-11-02 02:09:32,10.72566221,1897.87,-0.059721897999999995,-51.19442828,45.16,90.7,6.85,30.035999999999998,54,7.0
2014-11-02 02:09:32,2014-11-02 02:09:32,10.72566221,1897.87,-0.059721897999999995,-51.19442828,45.16,90.7,6.85,30.035999999999998,54,7.0
2014-11-02 02:10:02,2014-11-02 02:10:02,10.78835144,1891.24,-0.060161278,-51.19575631,46.53,91.4,6.9,30.037,54,7.0
2014-11-02 02:10:02,2014-11-02 02:10:02,10.78835144,1891.24,-0.060161278,-51.19575631,46.53,91.4,6.9,30.037,54,7.0
2014-11-02 02:10:32,2014-11-02 02:10:32,10.72230906,1888.58,-0.060858484000000004,-51.19701611,46.2,91.1,6.88,30.035999999999998,54,7.0
2014-11-02 02:11:32,2014-11-02 02:11:32,10.41443786,1886.11,-0.062532183,-51.19934008,45.84,90.8,6.86,30.04,54,6.99
2014-11-02 02:12:02,2014-11-02 02:12:02,10.35239384,1873.04,-0.063520996,-51.20043534,45.09,90.8,6.86,30.035999999999998,54,7.0
2014-11-02 02:12:32,2014-11-02 02:12:32,10.35882098,1857.22,-0.064560939,-51.20142885,44.75,91.5,6.91,30.035,54,7.0
2014-11-02 02:13:02,2014-11-02 02:13:02,10.36974766,1850.03,-0.065672966,-51.20234591,44.37,91.5,6.91,30.031999999999996,54,7.0
2014-11-02 02:13:32,2014-11-02 02:13:32,10.2907474,1841.34,-0.066824807,-51.20323682,45.6,91.4,6.9,30.038,53,7.0
2014-11-02 02:14:02,2014-11-02 02:14:02,10.26053608,1837.26,-0.068047224,-51.20404023,45.43,90.8,6.86,30.043000000000003,53,7.0
2014-11-02 02:14:02,2014-11-02 02:14:02,10.26053608,1837.26,-0.068047224,-51.20404023,45.43,90.8,6.86,30.043000000000003,53,7.0
2014-11-02 02:14:32,2014-11-02 02:14:32,10.24405157,1841.53,-0.069304844,-51.2048153,44.61,90.8,6.86,30.046999999999997,53,7.0
2014-11-02 02:14:32,2014-11-02 02:14:32,10.24405157,1841.53,-0.069304844,-51.2048153,44.61,90.8,6.86,30.046999999999997,53,7.0
2014-11-02 02:15:02,2014-11-02 02:15:02,10.352558300000002,1842.52,-0.070385104,-51.20541788,44.3,90.5,6.83,30.046,54,7.0
2014-11-02 02:15:02,2014-11-02 02:15:02,10.352558300000002,1842.52,-0.070385104,-51.20541788,44.3,90.5,6.83,30.046,54,7.0
2014-11-02 02:15:32,2014-11-02 02:15:32,10.34983197,1847.36,-0.071318764,-51.20588534,44.06,91.1,6.88,30.045,54,7.0
2014-11-02 02:16:32,2014-11-02 02:16:32,10.45427712,1855.29,-0.073232604,-51.20696467,44.12,90.6,6.84,30.046999999999997,54,7.0
2014-11-02 02:17:02,2014-11-02 02:17:02,10.49403352,1857.38,-0.074086301,-51.20751193,44.16,90.2,6.81,30.046999999999997,54,6.99
2014-11-02 02:17:32,2014-11-02 02:17:32,10.50770717,1857.38,-0.074763056,-51.20814451,45.05,89.8,6.78,30.048000000000002,54,6.99
2014-11-02 02:18:32,2014-11-02 02:18:32,10.55421177,1864.41,-0.07532808,-51.20910793,46.65,89.7,6.78,30.057,54,6.99
2014-11-02 02:19:02,2014-11-02 02:19:02,10.5060319,1864.08,-0.075477362,-51.20946893,46.69,89.9,6.79,30.055,54,6.99
2014-11-02 02:19:02,2014-11-02 02:19:02,10.5060319,1864.08,-0.075477362,-51.20946893,46.69,89.9,6.79,30.055,54,6.99
2014-11-02 02:19:32,2014-11-02 02:19:32,10.52106233,1866.95,-0.075547937,-51.20968678,46.48,90.0,6.79,30.061,54,6.99
2014-11-02 02:19:32,2014-11-02 02:19:32,10.52106233,1866.95,-0.075547937,-51.20968678,46.48,90.0,6.79,30.061,54,6.99
2014-11-02 02:20:02,2014-11-02 02:20:02,10.54475443,1871.12,-0.075547937,-51.20968678,46.46,90.8,6.85,30.069000000000003,54,6.99
2014-11-02 02:20:32,2014-11-02 02:20:32,10.62715587,1873.34,-0.075550117,-51.20968762,46.5,90.4,6.82,30.072,54,6.99
2014-11-02 02:21:32,2014-11-02 02:21:32,10.75713894,1881.56,-0.075550703,-51.20969022,46.4,90.5,6.83,30.068,54,6.99
2014-11-02 02:22:02,2014-11-02 02:22:02,10.98925674,1883.69,-0.075550703,-51.20969022,46.29,90.2,6.81,30.066999999999997,54,6.99
2014-11-02 02:22:32,2014-11-02 02:22:32,11.20811098,1888.57,-0.075551206,-51.2096924,46.29,90.4,6.82,30.066999999999997,54,7.0
2014-11-02 02:23:32,2014-11-02 02:23:32,11.38968444,1888.01,-0.075550452,-51.20969357,46.51,89.7,6.77,30.061,54,6.99
2014-11-02 02:24:02,2014-11-02 02:24:02,11.56558808,1892.13,-0.075550452,-51.20969357,46.91,89.5,6.76,30.064,54,6.99
2014-11-02 02:24:02,2014-11-02 02:24:02,11.56558808,1892.13,-0.075550452,-51.20969357,46.91,89.5,6.76,30.064,54,6.99
2014-11-02 02:24:32,2014-11-02 02:24:32,11.61831218,1889.16,-0.075550955,-51.20969659,46.94,89.5,6.76,30.065,54,6.99
2014-11-02 02:24:32,2014-11-02 02:24:32,11.61831218,1889.16,-0.075550955,-51.20969659,46.94,89.5,6.76,30.065,54,6.99
2014-11-02 02:25:02,2014-11-02 02:25:02,11.69674302,1884.18,-0.07555129,-51.20969726,46.71,89.7,6.77,30.075,54,6.99
2014-11-02 02:25:02,2014-11-02 02:25:02,11.69674302,1884.18,-0.07555129,-51.20969726,46.71,89.7,6.77,30.075,54,6.99
2014-11-02 02:25:32,2014-11-02 02:25:32,11.73320863,1880.27,-0.075550955,-51.20969902,46.49,90.1,6.8,30.085,54,6.99
2014-11-02 02:26:32,2014-11-02 02:26:32,12.02570951,1872.71,-0.075549614,-51.20970103,46.12,90.3,6.82,30.090999999999998,54,6.99
2014-11-02 02:27:02,2014-11-02 02:27:02,12.10783019,1868.84,-0.07554944599999999,-51.20970136,46.22,90.5,6.83,30.088,54,7.0
2014-11-02 02:27:32,2014-11-02 02:27:32,12.05062099,1869.13,-0.07554802099999999,-51.20970371,46.3,90.0,6.8,30.087,54,7.0
2014-11-02 02:28:32,2014-11-02 02:28:32,12.11386651,1873.83,-0.075548943,-51.20970396,46.54,89.6,6.76,30.085,54,7.0
2014-11-02 02:29:02,2014-11-02 02:29:02,12.13386324,1876.93,-0.07554844,-51.20970447,46.27,89.9,6.79,30.088,54,6.99
2014-11-02 02:29:02,2014-11-02 02:29:02,12.13386324,1876.93,-0.07554844,-51.20970447,46.27,89.9,6.79,30.088,54,6.99
2014-11-02 02:29:32,2014-11-02 02:29:32,12.1749414,1882.48,-0.075549614,-51.20970597,46.15,89.9,6.78,30.092,54,6.99
2014-11-02 02:29:32,2014-11-02 02:29:32,12.1749414,1882.48,-0.075549614,-51.20970597,46.15,89.9,6.78,30.092,54,6.99
2014-11-02 02:30:02,2014-11-02 02:30:02,12.248244300000001,1879.09,-0.075721275,-51.20978594,46.13,90.1,6.8,30.095,54,6.99
2014-11-02 02:30:02,2014-11-02 02:30:02,12.248244300000001,1879.09,-0.075721275,-51.20978594,46.13,90.1,6.8,30.095,54,6.99
2014-11-02 02:30:32,2014-11-02 02:30:32,12.36500416,1878.0,-0.075675091,-51.20956843,45.76,90.0,6.79,30.1,54,6.99
2014-11-02 02:31:32,2014-11-02 02:31:32,12.66005377,1873.68,-0.077555152,-51.21017729,45.97,89.5,6.76,30.096,54,6.99
2014-11-02 02:32:02,2014-11-02 02:32:02,12.79726225,1875.2,-0.078746304,-51.21105228,46.05,89.4,6.75,30.09,54,6.99
2014-11-02 02:33:02,2014-11-02 02:33:02,13.09041866,1873.18,-0.081142941,-51.21270929,46.51,91.7,6.92,30.099,54,6.99
2014-11-02 02:33:32,2014-11-02 02:33:32,13.08085363,1876.95,-0.082350103,-51.21357707,46.12,91.3,6.89,30.101999999999997,54,7.0
2014-11-02 02:34:02,2014-11-02 02:34:02,13.05677811,1879.14,-0.08354771,-51.21445323,46.06,91.6,6.91,30.104,54,6.99
2014-11-02 02:34:02,2014-11-02 02:34:02,13.05677811,1879.14,-0.08354771,-51.21445323,46.06,91.6,6.91,30.104,54,6.99
2014-11-02 02:34:32,2014-11-02 02:34:32,12.93744049,1883.09,-0.084760319,-51.21532663,46.22,90.9,6.86,30.105,54,7.0
2014-11-02 02:34:32,2014-11-02 02:34:32,12.93744049,1883.09,-0.084760319,-51.21532663,46.22,90.9,6.86,30.105,54,7.0
2014-11-02 02:34:32,2014-11-02 02:34:32,12.93744049,1883.09,-0.084760319,-51.21532663,46.22,90.9,6.86,30.105,54,7.0
2014-11-02 02:35:02,2014-11-02 02:35:02,12.86480915,1885.05,-0.086027496,-51.21610204,46.32,90.1,6.8,30.101999999999997,54,6.99
2014-11-02 02:35:02,2014-11-02 02:35:02,12.86480915,1885.05,-0.086027496,-51.21610204,46.32,90.1,6.8,30.101999999999997,54,6.99
2014-11-02 02:35:32,2014-11-02 02:35:32,12.8215903,1887.13,-0.08725913199999999,-51.21694501,46.36,89.6,6.76,30.101,54,6.99
2014-11-02 02:36:32,2014-11-02 02:36:32,12.67827509,1894.09,-0.089728776,-51.21854234,46.48,89.3,6.73,30.103,54,6.99
2014-11-02 02:37:02,2014-11-02 02:37:02,12.60028051,1894.59,-0.090904422,-51.21941222,46.53,90.7,6.84,30.105999999999998,54,6.99
2014-11-02 02:37:32,2014-11-02 02:37:32,12.57637747,1892.21,-0.09210052,-51.22024379,46.69,91.6,6.91,30.109,54,6.99
2014-11-02 02:38:32,2014-11-02 02:38:32,12.76355075,1907.92,-0.09450403,-51.22188614,46.94,90.5,6.83,30.105999999999998,54,6.99
2014-11-02 02:39:02,2014-11-02 02:39:02,12.70438156,1901.88,-0.09570046300000001,-51.22273497,46.95,89.9,6.78,30.108,54,6.99
2014-11-02 02:39:32,2014-11-02 02:39:32,12.550240400000002,1897.83,-0.09682581800000001,-51.22366696,46.94,89.6,6.76,30.114,54,6.99
2014-11-02 02:39:32,2014-11-02 02:39:32,12.550240400000002,1897.83,-0.09682581800000001,-51.22366696,46.94,89.6,6.76,30.114,54,6.99
2014-11-02 02:40:02,2014-11-02 02:40:02,12.52436063,1898.39,-0.09797615,-51.22456667,46.95,89.4,6.74,30.122,54,6.99
2014-11-02 02:40:02,2014-11-02 02:40:02,12.52436063,1898.39,-0.09797615,-51.22456667,46.95,89.4,6.74,30.122,54,6.99
2014-11-02 02:40:32,2014-11-02 02:40:32,12.61299124,1896.12,-0.09913997699999999,-51.22545498,45.6,90.0,6.79,30.123,54,6.99
2014-11-02 02:41:02,2014-11-02 02:41:02,12.45105569,1897.92,-0.100257285,-51.22636895,45.07,89.7,6.77,30.119,54,6.99
2014-11-02 02:41:32,2014-11-02 02:41:32,12.34359583,1900.31,-0.10141759199999999,-51.2272472,44.35,89.9,6.78,30.116,54,6.99
2014-11-02 02:42:02,2014-11-02 02:42:02,12.32534432,1900.49,-0.102608996,-51.22807341,44.34,89.6,6.76,30.115,54,6.99
2014-11-02 02:42:32,2014-11-02 02:42:32,12.22204756,1906.33,-0.103770141,-51.22894781,45.07,90.0,6.79,30.107,54,6.99
2014-11-02 02:43:32,2014-11-02 02:43:32,12.09507644,1922.13,-0.106059741,-51.23068144,45.88,89.8,6.78,30.086,54,6.99
2014-11-02 02:44:02,2014-11-02 02:44:02,12.04582327,1927.14,-0.107211499,-51.23152742,46.79,89.9,6.78,30.079,54,6.98
2014-11-02 02:44:32,2014-11-02 02:44:32,12.10901205,1932.24,-0.108356467,-51.23238682,47.0,89.7,6.77,30.07,54,6.98
2014-11-02 02:44:32,2014-11-02 02:44:32,12.10901205,1932.24,-0.108356467,-51.23238682,47.0,89.7,6.77,30.07,54,6.98
2014-11-02 02:45:02,2014-11-02 02:45:02,12.22606219,1933.17,-0.109499339,-51.23325284,47.12,90.6,6.84,30.066,54,6.99
2014-11-02 02:45:02,2014-11-02 02:45:02,12.22606219,1933.17,-0.109499339,-51.23325284,47.12,90.6,6.84,30.066,54,6.99
2014-11-02 02:45:32,2014-11-02 02:45:32,12.31430229,1938.21,-0.11066962,-51.23407988,47.22,89.7,6.77,30.059,54,6.98
2014-11-02 02:46:02,2014-11-02 02:46:02,12.31822084,1951.79,-0.11181039699999999,-51.23493374,47.14,89.8,6.78,30.055,54,6.98
2014-11-02 02:46:32,2014-11-02 02:46:32,12.355162199999999,1945.06,-0.11299886699999999,-51.23572877,46.99,90.0,6.8,30.065,54,6.98
2014-11-02 02:47:02,2014-11-02 02:47:02,12.37805658,1942.76,-0.114153307,-51.23656805,47.09,89.6,6.77,30.070999999999998,54,6.98
2014-11-02 02:47:32,2014-11-02 02:47:32,12.42479865,1940.55,-0.115327025,-51.23736265,46.61,91.0,6.87,30.079,54,6.98
2014-11-02 02:48:32,2014-11-02 02:48:32,12.47608775,1930.79,-0.11765602,-51.23897047,46.39,89.7,6.76,30.098000000000003,54,6.98
2014-11-02 02:49:02,2014-11-02 02:49:02,12.47806716,1927.79,-0.11883795300000001,-51.23975066,46.04,89.4,6.75,30.099,54,6.98
2014-11-02 02:49:02,2014-11-02 02:49:02,12.47806716,1927.79,-0.11883795300000001,-51.23975066,46.04,89.4,6.75,30.099,54,6.98
2014-11-02 02:49:32,2014-11-02 02:49:32,12.536175199999999,1930.02,-0.119992476,-51.24054928,46.56,90.6,6.84,30.096999999999998,54,6.98
2014-11-02 02:49:32,2014-11-02 02:49:32,12.536175199999999,1930.02,-0.119992476,-51.24054928,46.56,90.6,6.84,30.096999999999998,54,6.98
2014-11-02 02:50:02,2014-11-02 02:50:02,12.4863088,1933.77,-0.121186394,-51.24126351,46.81,90.4,6.82,30.089000000000002,54,6.99
2014-11-02 02:50:02,2014-11-02 02:50:02,12.4863088,1933.77,-0.121186394,-51.24126351,46.81,90.4,6.82,30.089000000000002,54,6.99
2014-11-02 02:51:32,2014-11-02 02:51:32,12.26935709,1944.61,-0.12481408199999999,-51.24347507,46.87,89.8,6.78,30.073,54,6.98
2014-11-02 02:52:02,2014-11-02 02:52:02,12.11262156,1950.78,-0.126008922,-51.24426188,47.03,89.8,6.78,30.069000000000003,54,6.98
2014-11-02 02:52:32,2014-11-02 02:52:32,12.14549736,1949.49,-0.127205187,-51.24504299,47.06,89.2,6.73,30.07,54,6.98
2014-11-02 02:53:32,2014-11-02 02:53:32,12.07597288,1953.8,-0.12971933900000002,-51.24643195,47.33,89.0,6.72,30.06,54,6.98
2014-11-02 02:54:02,2014-11-02 02:54:02,12.03366821,1953.33,-0.13090563,-51.24725556,47.35,88.8,6.71,30.059,54,6.98
2014-11-02 02:54:02,2014-11-02 02:54:02,12.03366821,1953.33,-0.13090563,-51.24725556,47.35,88.8,6.71,30.059,54,6.98
2014-11-02 02:54:32,2014-11-02 02:54:32,12.00638228,1950.71,-0.132059399,-51.24806508,47.31,89.4,6.75,30.06,54,6.98
2014-11-02 02:54:32,2014-11-02 02:54:32,12.00638228,1950.71,-0.132059399,-51.24806508,47.31,89.4,6.75,30.06,54,6.98
2014-11-02 02:55:02,2014-11-02 02:55:02,12.11670804,1947.07,-0.133278044,-51.24878844,47.02,89.6,6.77,30.06,54,6.98
2014-11-02 02:55:32,2014-11-02 02:55:32,12.19024345,1944.12,-0.13448512199999998,-51.24954642,47.29,89.4,6.75,30.051,54,6.98
2014-11-02 02:56:02,2014-11-02 02:56:02,12.26379238,1943.64,-0.135673508,-51.25031579,47.36,89.7,6.77,30.05,54,6.98
2014-11-02 02:56:32,2014-11-02 02:56:32,12.3598132,1940.56,-0.136846639,-51.25113035,47.28,89.4,6.75,30.066,54,6.98
